rule_id,file,change_type,rule_content,commit_message,co-changed_files,tier_1
E13_15,.cursor/rules/01-project-overview.mdc,added,Run `fnm use` in the project directory to automatically switch to the correct version.,"feat: Update Node.js version management
- Add fnm for Node.js version management via .node-version
- Update GitHub Actions to use .node-version file
- Update project overview with Node.js management details
- Add build outputs section to documentation","modified .cursor/rules/01-project-overview.mdc 37 23
modified .github/workflows/deploy.yml 2 2
added .node-version 1 0",Clear
E47_72,.cursorrules,added,ALWAYS document new code,"Add comprehensive AI development framework with SMART requirements
- Add .cursorrules for Claude AI interaction protocols
- Add .cursorignore to focus AI on relevant files
- Add .notes/ documentation structure:
- project_overview.md: Project architecture and protected areas
- CLAUDE.md: SwiftFlash-specific AI instructions and guidelines
- task_list.md: MECE-based task management system
- directory_structure.md: Future-oriented project layout
- requirements_specification.md: SMART technical requirements for all components
- Update project focus to external drives (SD cards, USB sticks)
- Prioritize efficiency and user experience over safety warnings
- Implement protection system for critical code sections
- Support Swift 6 and modern SwiftUI patterns","added .cursorignore 63 0
modified .cursorrules 81 106
added .notes/CLAUDE.md 165 0
added .notes/directory_structure.md 159 0
added .notes/project_overview.md 94 0
added .notes/requirements_specification.md 422 0
added .notes/task_list.md 111 0",Clear
E56_38,.kiro/steering/structure.md,modified,"-- Unit Tests (tests/unit/): Fast, isolated tests using mock implementations
+- Unit Tests (tests/unit/): Primary focus for daily development
- - Individual component functionality with dependency injection
- - Mock implementations from tests/fixtures/mock_implementations.py
- - Complete in under 10 seconds total, no I/O operations
+ - 478 tests run in ~6 seconds with comprehensive mock implementations
+ - Individual component functionality with dependency injection
+ - Mock implementations from tests/fixtures/mock_implementations.py
+ - No I/O operations, external APIs, or log file creation
+ - Run frequently during development with python run_tests.py",steering,"modified .kiro/steering/product.md 27 2
modified .kiro/steering/structure.md 31 6
modified .kiro/steering/tech.md 20 7",UnClear
E20_55,.cursor/email-verification.cursorrules,added,"1. User registers with email and password
2. System generates 6-digit verification code
3. Verification code sent to user's email
4. User enters verification code in frontend
5. System validates code and activates account
6. User can now login with verified account",No commit message provided,"added .cursor/email-verification.cursorrules 0 0
modified .cursorrules 290 166
modified README.md 304 186
modified app/src/App.css 105 10
modified app/src/App.js 2 0
modified app/src/components/auth/AuthForms.css 113 0
added app/src/components/auth/EmailVerificationForm.jsx 227 0
modified app/src/components/auth/RegisterForm.jsx 20 2
modified app/src/context/AuthContext.jsx 54 11
modified app/src/index.css 12 0
added app/src/pages/EmailVerificationPage.jsx 12 0
added app/src/pages/HomePage.css 119 0
modified app/src/pages/HomePage.jsx 47 24
modified app/src/services/authService.js 117 9
modified backend/build.gradle 2 0
added backend/src/main/java/com/example/todoapp/config/EmailConfig.java 43 0
modified backend/src/main/java/com/example/todoapp/controller/AuthController.java 16 0
added backend/src/main/java/com/example/todoapp/dto/auth/EmailVerificationRequestDto.java 22 0
added backend/src/main/java/com/example/todoapp/dto/auth/ResendVerificationRequestDto.java 17 0
modified backend/src/main/java/com/example/todoapp/dto/auth/UserProfileDto.java 1 0
added backend/src/main/java/com/example/todoapp/entity/EmailVerification.java 40 0
modified backend/src/main/java/com/example/todoapp/entity/User.java 4 1
added backend/src/main/java/com/example/todoapp/repository/EmailVerificationRepository.java 27 0
modified backend/src/main/java/com/example/todoapp/security/JwtAuthenticationFilter.java 35 14
added backend/src/main/java/com/example/todoapp/service/EmailService.java 10 0
added backend/src/main/java/com/example/todoapp/service/EmailVerificationService.java 16 0
modified backend/src/main/java/com/example/todoapp/service/impl/AuthServiceImpl.java 86 33
added backend/src/main/java/com/example/todoapp/service/impl/EmailServiceImpl.java 104 0
added backend/src/main/java/com/example/todoapp/service/impl/EmailVerificationServiceImpl.java 194 0
modified backend/src/main/java/com/example/todoapp/service/impl/JwtServiceImpl.java 71 23
added backend/src/main/java/com/example/todoapp/util/DateTimeUtil.java 29 0
added backend/src/main/java/com/example/todoapp/util/VerificationCodeGenerator.java 21 0
modified backend/src/main/resources/application.properties 27 2
added backend/src/main/resources/data.sql 17 0
added backend/src/main/resources/schema.sql 59 0
added backend/src/main/resources/templates/password-reset-email.html 136 0
added backend/src/main/resources/templates/verification-email.html 128 0
added backend/src/main/resources/templates/welcome-email.html 157 0",Clear
E6_28,.cursor/rules/components.mdc,added,use JS docs to document component props and emits,shadcn ui,"modified .cursor/rules/components.mdc 62 6
modified app/components/ui/alert-dialog/AlertDialogAction.vue 13 8
modified app/components/ui/alert-dialog/AlertDialogCancel.vue 12 12
modified app/components/ui/calendar/CalendarCellTrigger.vue 33 24
modified app/components/ui/calendar/CalendarNextButton.vue 19 15
modified app/components/ui/calendar/CalendarPrevButton.vue 19 15
modified app/components/ui/carousel/CarouselNext.vue 27 21
modified app/components/ui/carousel/CarouselPrevious.vue 27 21
modified app/components/ui/command/CommandDialog.vue 25 14
modified app/components/ui/form/FormLabel.vue 8 11
modified app/components/ui/pagination/PaginationFirst.vue 27 16
modified app/components/ui/pagination/PaginationItem.vue 27 19
modified app/components/ui/pagination/PaginationLast.vue 27 16
modified app/components/ui/pagination/PaginationNext.vue 27 16
modified app/components/ui/pagination/PaginationPrevious.vue 27 16
modified app/components/ui/range-calendar/RangeCalendarCellTrigger.vue 37 26
modified app/components/ui/range-calendar/RangeCalendarNextButton.vue 23 15
modified app/components/ui/range-calendar/RangeCalendarPrevButton.vue 23 15
modified app/components/ui/sidebar/Sidebar.vue 48 34
modified app/components/ui/sidebar/SidebarInput.vue 6 9
modified app/components/ui/sidebar/SidebarMenuButton.vue 30 16
modified app/components/ui/sidebar/SidebarMenuSkeleton.vue 8 8
modified app/components/ui/sidebar/SidebarSeparator.vue 5 5
modified app/components/ui/sidebar/SidebarTrigger.vue 8 8
modified app/components/ui/toggle-group/ToggleGroup.vue 30 18
modified app/components/ui/toggle-group/ToggleGroupItem.vue 31 22
modified nuxt.config.ts 5 4
modified package-lock.json 524 3
modified package.json 1 0",UnClear
E21_13,.cursor/rules/project-structure.mdc,added,`src/app/api/trpc/[trpc]/route.ts`: tRPC API endpoints,project-structure,modified .cursor/rules/project-structure.mdc 29 0,UnClear
E50_72,.cursor/rules/process-task-list.mdc,deleted,description: These rules instruct the agent what steps to follow when request to implement a task.,"Refactor task management rules for clarity and protocol adherence
- Updated task management guidelines to emphasize single sub-task execution and user confirmation before proceeding.
- Revised completion protocols for sub-tasks and parent tasks to ensure clear communication and accurate task tracking.
- Introduced new sections for forbidden actions and required responses to enhance task management integrity.
This update aims to improve the overall task management process and user interaction.",modified .cursor/rules/process-task-list.mdc 32 42,UnClear
E12_09,.cursor/rules/component.mdc,added,Maintain clear separation between UI and business logic.,update,"modified .cursor/rules/component.mdc 9 4
modified src/app/components/DestinationAddressInput.tsx 15 7
modified src/components/CurrencySelector/components/CurrencyList.tsx 2 2",UnClear
E2_99,.cursorrules,added,**MANDATORY**: Update version numbers (MAJOR.MINOR.PATCH) based on change type,"fix: resolve critical linting issues
- Fixed unused variables in multiple files
- Removed unused imports in service files
- Fixed ESLint configuration for scripts directory
- Reduced linting errors from 76 to 46
- Improved code quality and TypeScript compliance","modified .cursorrules 133 99
added .husky/pre-commit 18 0
added CHANGELOG.md 250 0
modified README.md 537 114
added __tests__/runners/axe-test-runner.test.ts 562 0
added __tests__/services/brand-compliance-service.test.ts 372 0
added __tests__/services/configuration-service.test.ts 371 0
added __tests__/services/error-handler-service.test.ts 388 0
added __tests__/services/file-operations-service.test.ts 575 0
added __tests__/services/security-validation-service.test.ts 479 0
deleted cli.js 0 642
added cli.ts 88 0
deleted config.example.js 0 139
modified eslint.config.js 60 0
added jest.config.js 84 0
added jest.setup.ts 115 0
modified package-lock.json 8077 2477
modified package.json 42 18
modified playwright.config.ts 1 9
modified playwright/tests/axe-core-analysis.spec.ts 3 2
modified playwright/tests/comprehensive-reporting.spec.ts 51 10
modified playwright/tests/pa11y-analysis.spec.ts 2 1
modified playwright/tests/pre-crawl.spec.ts 21 48
modified playwright/tests/utils/accessibility-helpers.ts 76 21
modified playwright/tests/utils/accessibility-test-orchestrator.ts 484 436
modified playwright/tests/utils/analyzers/page-analyzer.ts 238 235
modified playwright/tests/utils/global-teardown.ts 64 61
modified playwright/tests/utils/page-list-cache.ts 96 4
modified playwright/tests/utils/pdf-generators/pdf-orchestrator.ts 335 258
modified playwright/tests/utils/pdf-generators/pdf-template-generator.ts 992 151
modified playwright/tests/utils/processors/violation-processor.ts 709 390
modified playwright/tests/utils/runners/axe-test-runner.ts 341 144
added playwright/tests/utils/runners/pa11y-reporters.ts 467 0
modified playwright/tests/utils/runners/pa11y-test-runner.ts 174 86
added playwright/tests/utils/runners/tenon-test-runner.ts 469 0
added playwright/tests/utils/runners/wave-test-runner.ts 367 0
added playwright/tests/utils/services/brand-compliance-service.ts 243 0
modified playwright/tests/utils/services/configuration-service.ts 312 110
modified playwright/tests/utils/services/error-handler-service.ts 228 164
modified playwright/tests/utils/services/file-operations-service.ts 539 214
added playwright/tests/utils/services/security-validation-service.ts 407 0
modified playwright/tests/utils/site-crawler.ts 61 77
modified playwright/tests/utils/site-wide-pdf-generator.ts 53 47
modified playwright/tests/utils/test-setup-util.ts 224 222
modified playwright/tests/visual-analysis.spec.ts 203 1
added scripts/README.md 262 0
added scripts/changelog-add.js 124 0
added scripts/pre-commit-hook.js 183 0
added scripts/prepare-release.js 209 0
added scripts/validate-versions.js 271 0
added scripts/version-bump.js 333 0
added src/cli/accessibility-test-cli.ts 425 0
added src/core/types/common.ts 317 0
added src/core/utils/browser-manager.ts 244 0
added src/core/utils/performance-monitor.ts 681 0
added src/services/analysis/accessibility-tool.ts 72 0
added src/services/analysis/tool-orchestrator.ts 255 0
added src/services/api/accessibility-testing-api.ts 486 0
added src/services/api/analysis-service.ts 449 0
added src/services/api/crawling-service.ts 422 0
added src/services/api/reporting-service.ts 399 0
added src/services/orchestration/analysis-cache.ts 343 0
added src/services/orchestration/analysis-worker.ts 303 0
added src/services/orchestration/parallel-analyzer.ts 272 0
added src/services/orchestration/smart-batcher.ts 444 0
added src/services/orchestration/task-queue.ts 312 0
added src/services/orchestration/workflow-orchestrator.ts 519 0
modified tsconfig.json 12 3",UnClear
E48_40,.kiro/steering/project-context.md,modified,"- Use npm run start:dev for development
+ Use pnpm run start:dev for development","✨ Enhance interactive service with multi-select category interface
Implement comprehensive category selection functionality:
- Add multi-select interface with spacebar toggle and 'a' key for toggle all
- Include clear instructions for user interaction
- Add validation to prevent empty category selection
- Expand test coverage with 10 comprehensive test cases
- Update tasks.md to mark 2.2 as complete
Category options: Personal Context, Project Context, Prompt Templates","modified .kiro/specs/taptik-build-command/tasks.md 2 2
modified .kiro/steering/project-context.md 5 5
modified src/modules/build/services/interactive.service.spec.ts 57 1
modified src/modules/build/services/interactive.service.ts 2 0",UnClear
E56_40,.kiro/steering/structure.md,modified,"-- Test Runner: run_tests.py handles PYTHONPATH automatically
+- Test Runner: run_tests.py handles PYTHONPATH automatically (unit tests only)",steering,"modified .kiro/steering/product.md 27 2
modified .kiro/steering/structure.md 31 6
modified .kiro/steering/tech.md 20 7",UnClear
E20_71,.cursor/email-verification.cursorrules,added,"app.email.verification.expiry-minutes=10
app.email.verification.max-attempts=5
app.email.from-address="", message = ""Verification code must be exactly 6 digits"")
private String verificationCode;",No commit message provided,"added .cursor/email-verification.cursorrules 0 0
modified .cursorrules 290 166
modified README.md 304 186
modified app/src/App.css 105 10
modified app/src/App.js 2 0
modified app/src/components/auth/AuthForms.css 113 0
added app/src/components/auth/EmailVerificationForm.jsx 227 0
modified app/src/components/auth/RegisterForm.jsx 20 2
modified app/src/context/AuthContext.jsx 54 11
modified app/src/index.css 12 0
added app/src/pages/EmailVerificationPage.jsx 12 0
added app/src/pages/HomePage.css 119 0
modified app/src/pages/HomePage.jsx 47 24
modified app/src/services/authService.js 117 9
modified backend/build.gradle 2 0
added backend/src/main/java/com/example/todoapp/config/EmailConfig.java 43 0
modified backend/src/main/java/com/example/todoapp/controller/AuthController.java 16 0
added backend/src/main/java/com/example/todoapp/dto/auth/EmailVerificationRequestDto.java 22 0
added backend/src/main/java/com/example/todoapp/dto/auth/ResendVerificationRequestDto.java 17 0
modified backend/src/main/java/com/example/todoapp/dto/auth/UserProfileDto.java 1 0
added backend/src/main/java/com/example/todoapp/entity/EmailVerification.java 40 0
modified backend/src/main/java/com/example/todoapp/entity/User.java 4 1
added backend/src/main/java/com/example/todoapp/repository/EmailVerificationRepository.java 27 0
modified backend/src/main/java/com/example/todoapp/security/JwtAuthenticationFilter.java 35 14
added backend/src/main/java/com/example/todoapp/service/EmailService.java 10 0
added backend/src/main/java/com/example/todoapp/service/EmailVerificationService.java 16 0
modified backend/src/main/java/com/example/todoapp/service/impl/AuthServiceImpl.java 86 33
added backend/src/main/java/com/example/todoapp/service/impl/EmailServiceImpl.java 104 0
added backend/src/main/java/com/example/todoapp/service/impl/EmailVerificationServiceImpl.java 194 0
modified backend/src/main/java/com/example/todoapp/service/impl/JwtServiceImpl.java 71 23
added backend/src/main/java/com/example/todoapp/util/DateTimeUtil.java 29 0
added backend/src/main/java/com/example/todoapp/util/VerificationCodeGenerator.java 21 0
modified backend/src/main/resources/application.properties 27 2
added backend/src/main/resources/data.sql 17 0
added backend/src/main/resources/schema.sql 59 0
added backend/src/main/resources/templates/password-reset-email.html 136 0
added backend/src/main/resources/templates/verification-email.html 128 0
added backend/src/main/resources/templates/welcome-email.html 157 0",Clear
E19_30,.cursor/rules/instruction-compliance.mdc,modified,"- ✅ Commit changes:
+ ✅ Run tests and commit changes:
+ make test",test(integration): fix DeviceInfo handling for UserSession in test repository (marshal/unmarshal as JSON string),"modified .cursor/rules/instruction-compliance.mdc 15 4
modified .cursor/rules/workflow/conventional-commits.mdc 20 6
modified Prompt.md 11 0
modified coverage_all.html 20 10
modified tests/integration/user_integration_test.go 20 2",Clear
E41_34,.kiro/steering/tech.md,added,Error boundaries for graceful failures,"Update tech steering guidelines with comprehensive development standards
- Restructure tech.md with proper frontmatter for always inclusion
- Add detailed TypeScript, backend, and frontend architecture patterns
- Include security requirements and performance guidelines
- Expand testing standards and development workflow
- Add consistent error handling conventions",modified .kiro/steering/tech.md 59 59,Clear
E47_66,.cursorrules,added,Create a MECE task breakdown,"Add comprehensive AI development framework with SMART requirements
- Add .cursorrules for Claude AI interaction protocols
- Add .cursorignore to focus AI on relevant files
- Add .notes/ documentation structure:
- project_overview.md: Project architecture and protected areas
- CLAUDE.md: SwiftFlash-specific AI instructions and guidelines
- task_list.md: MECE-based task management system
- directory_structure.md: Future-oriented project layout
- requirements_specification.md: SMART technical requirements for all components
- Update project focus to external drives (SD cards, USB sticks)
- Prioritize efficiency and user experience over safety warnings
- Implement protection system for critical code sections
- Support Swift 6 and modern SwiftUI patterns","added .cursorignore 63 0
modified .cursorrules 81 106
added .notes/CLAUDE.md 165 0
added .notes/directory_structure.md 159 0
added .notes/project_overview.md 94 0
added .notes/requirements_specification.md 422 0
added .notes/task_list.md 111 0",Clear
E50_27,.cursor/rules/angular-developer.mdc,deleted,**`providedIn: 'root'`:** Use the `providedIn: 'root'` option when declaring injectable services to ensure they are singletons and tree-shakable.,"Enhance Angular Developer Guidelines with Modern Best Practices
- Updated the Angular Developer rules to reflect current best practices, emphasizing maintainability, performance, and accessibility.
- Introduced critical sections on deprecated patterns to avoid, including old decorators and structural directives.
- Expanded guidelines on TypeScript best practices, Angular architecture, and state management with signals.
- Improved clarity and structure of task generation rules for creating actionable task lists from PRDs.
This update aims to ensure adherence to modern Angular standards and improve developer efficiency.","modified .cursor/rules/angular-developer.mdc 444 134
modified .cursor/rules/generate-task-list.mdc 130 37",UnClear
E35_31,.cursor/rules/project.mdc,added,"- **配置初始化模式**：
  ```typescript
  // ✅ 正确的配置获取方式
  React.useEffect(() => {
    if (isOpen) {
      getAppConfig().then(config => {
        // 应用配置，包括清理旧设置
      });
    }
  }, [isOpen]); // 只依赖 isOpen
  
  // ❌ 错误的配置获取方式
  React.useEffect(() => {
    if (isOpen && !currentConfig) { // 条件错误
      // 获取配置...
    }
  }, [isOpen, currentConfig]); // 依赖项导致缓存问题
  ```",No commit message provided,"modified .cursor/rules/project.mdc 70 2
modified product.md 36 2
modified src/components/image-compressor.tsx 119 8
modified src/main.ts 208 0
modified src/preload.ts 7 1
modified src/types/electron.d.ts 36 0
added src/ui/image-preview.tsx 206 0",UnClear
E41_31,.kiro/steering/tech.md,added,Components in components/ directory by feature,"Update tech steering guidelines with comprehensive development standards
- Restructure tech.md with proper frontmatter for always inclusion
- Add detailed TypeScript, backend, and frontend architecture patterns
- Include security requirements and performance guidelines
- Expand testing standards and development workflow
- Add consistent error handling conventions",modified .kiro/steering/tech.md 59 59,UnClear
E6_114,.cursor/rules/testing.mdc,added,Each test should only test what's described in the test name,chore: cleanup duplicate testing rules in readme vs cursor ruels,"modified .cursor/rules/testing.mdc 64 5
modified tests/README.md 1 270",UnClear
E28_32,.kiro/steering/structure.md,added,"# Project Structure (Monorepo)

This repository uses a pnpm/Turbo monorepo with four packages: the VS Code extension, webview UI, shared contracts, and the MCP stdio server.

## Root Layout
├── packages/
│ ├── extension/ # VS Code extension (activation, UI providers, services)
│ ├── webview/ # Webview UI (Vite/Preact), builds into extension/out
│ ├── shared/ # Shared contracts (events, commands, utils)
│ └── mcp-server/ # MCP stdio server (bundled by esbuild)
├── docs/ # Developer docs (architecture, MCP, messaging)
├── scripts/ # Helper scripts (prepare vsix, analyze bundles)
├── esbuild.mcp.config.js # MCP esbuild bundler
├── tsconfig.base.json # Base TS config (composite, ES2022)
├── pnpm-workspace.yaml # pnpm workspace
├── .vscode/ # Workspace launch/tasks
└── .kiro/steering/ # Kiro agent steering docs","refactor: update documentation for product overview, server extension, project structure, technology stack, and web UI engineering","modified .kiro/steering/product.md 23 23
modified .kiro/steering/server-extension-mcp.md 46 105
modified .kiro/steering/structure.md 85 102
modified .kiro/steering/tech.md 64 103
modified .kiro/steering/web-ui-preact.md 30 133",Clear
E56_63,.kiro/steering/tech.md,added,- Google Gemini AI: AI-powered video summary generation,documentation,"modified .kiro/steering/product.md 10 9
modified .kiro/steering/structure.md 60 41
modified .kiro/steering/tech.md 44 30",UnClear
E47_54,.cursorrules,deleted,- DriveDetectionService class in DriveDetectionService.swift,"Add comprehensive AI development framework with SMART requirements
- Add .cursorrules for Claude AI interaction protocols
- Add .cursorignore to focus AI on relevant files
- Add .notes/ documentation structure:
- project_overview.md: Project architecture and protected areas
- CLAUDE.md: SwiftFlash-specific AI instructions and guidelines
- task_list.md: MECE-based task management system
- directory_structure.md: Future-oriented project layout
- requirements_specification.md: SMART technical requirements for all components
- Update project focus to external drives (SD cards, USB sticks)
- Prioritize efficiency and user experience over safety warnings
- Implement protection system for critical code sections
- Support Swift 6 and modern SwiftUI patterns","added .cursorignore 63 0
modified .cursorrules 81 106
added .notes/CLAUDE.md 165 0
added .notes/directory_structure.md 159 0
added .notes/project_overview.md 94 0
added .notes/requirements_specification.md 422 0
added .notes/task_list.md 111 0",UnClear
E44_26,.cursorrules,added,- All tests are now passing,Tests and improvements,"modified .cursorrules 38 0
modified docker-compose.yml 0 2
modified docker/php/Dockerfile 5 0
modified phpunit.xml 16 16
modified src/App/Application.php 1 1
modified src/App/Console/Commands/IngestNamesCommand.php 8 3
modified src/App/Console/Kernel.php 2 2
modified src/App/Controller/SuggesterController.php 14 16
modified src/App/Exceptions/Handler.php 1 1
modified src/App/Http/Kernel.php 1 1
modified src/App/Providers/AppServiceProvider.php 1 1
modified src/App/Providers/DatabaseServiceProvider.php 2 2
modified src/App/Providers/RouteServiceProvider.php 1 1
renamed src/App/Service/SuggesterService.php src/App/Services/SuggesterService.php 25 12
modified storage/logs/laravel.log 0 1467
added tests/Console/Commands/IngestNamesCommandTest.php 81 0
modified tests/Controller/SuggesterControllerTest.php 103 55
added tests/Exceptions/HandlerTest.php 98 0
modified tests/Mock/MockSolrClient.php 47 19
added tests/Providers/ServiceProvidersTest.php 167 0
modified tests/Service/SuggesterServiceIntegrationTest.php 17 116
modified tests/Service/SuggesterServiceTest.php 57 42
modified tests/Service/SuggesterServiceUnitTest.php 38 53",UnClear
E47_67,.cursorrules,added,Verify no protected code sections are affected,"Add comprehensive AI development framework with SMART requirements
- Add .cursorrules for Claude AI interaction protocols
- Add .cursorignore to focus AI on relevant files
- Add .notes/ documentation structure:
- project_overview.md: Project architecture and protected areas
- CLAUDE.md: SwiftFlash-specific AI instructions and guidelines
- task_list.md: MECE-based task management system
- directory_structure.md: Future-oriented project layout
- requirements_specification.md: SMART technical requirements for all components
- Update project focus to external drives (SD cards, USB sticks)
- Prioritize efficiency and user experience over safety warnings
- Implement protection system for critical code sections
- Support Swift 6 and modern SwiftUI patterns","added .cursorignore 63 0
modified .cursorrules 81 106
added .notes/CLAUDE.md 165 0
added .notes/directory_structure.md 159 0
added .notes/project_overview.md 94 0
added .notes/requirements_specification.md 422 0
added .notes/task_list.md 111 0",Clear
E16_26,.kiro/steering/project-development-guide.md,added,Key Features (Latest): Web Administration: Complete locker management and monitoring,Organize documentation into professional docs/ folder structure,"modified .kiro/steering/project-development-guide.md 170 20
added docs/API_REFERENCE.md 664 0
renamed CROSS_PLATFORM_IMPROVEMENTS.md docs/CROSS_PLATFORM_IMPROVEMENTS.md 0 0
renamed DEPLOYMENT.md docs/DEPLOYMENT.md 0 0
renamed DEVELOPMENT_ENVIRONMENT_SETUP.md docs/DEVELOPMENT_ENVIRONMENT_SETUP.md 0 0
added docs/MONITORING_GUIDE.md 892 0
renamed PRODUCTION_READY_SUMMARY.md docs/PRODUCTION_READY_SUMMARY.md 0 0
added docs/QUICK_REFERENCE.md 257 0
renamed RASPBERRY_PI_ENVIRONMENT_SETUP.md docs/RASPBERRY_PI_ENVIRONMENT_SETUP.md 0 0
added docs/README.md 232 0
added docs/SYSTEM_DOCUMENTATION.md 960 0
renamed COMMAND_QUEUE_DATABASE_PATH_ISSUE_REPORT.md docs/troubleshooting/COMMAND_QUEUE_DATABASE_PATH_ISSUE_REPORT.md 0 0
renamed DIRECT_RELAY_TROUBLESHOOTING_REPORT.md docs/troubleshooting/DIRECT_RELAY_TROUBLESHOOTING_REPORT.md 0 0
renamed RASPBERRY_PI_MIGRATION_FIX.md docs/troubleshooting/RASPBERRY_PI_MIGRATION_FIX.md 0 0
added docs/troubleshooting/README.md 40 0",UnClear
E6_90,.cursor/rules/testing.mdc,added,E2E tests are written with Playwright,feat: hygen templates for components and API endpoints,"modified .cursor/rules/api.mdc 5 15
modified .cursor/rules/testing.mdc 9 1
added _templates/api/new/endpoint.ts.ejs.t 56 0
added _templates/api/new/index.js 109 0
added _templates/api/new/test.ts.ejs.t 36 0
added _templates/resource/new/[id].action.post.ts.ejs.t 87 0
added _templates/resource/new/[id].delete.ts.ejs.t 63 0
added _templates/resource/new/[id].get.ts.ejs.t 64 0
added _templates/resource/new/[id].put.ts.ejs.t 82 0
added _templates/resource/new/index.get.ts.ejs.t 85 0
added _templates/resource/new/index.js 128 0
added _templates/resource/new/index.post.ts.ejs.t 82 0
added _templates/resource/new/test.ts.ejs.t 19 0
deleted app/components/ChatWidget/ChatWidget.nuxt.test.ts 0 25
deleted app/components/ChatWidget/ChatWidget.vue 0 171
deleted app/components/ChatWidget/ChatWidgetMessage.vue 0 83
deleted app/components/ChatWidget/README.md 0 77
deleted app/pages/playground/ChatWidgetDemo.vue 0 152
modified eslint-rules/examples/nuxt-data-fetching.vue 2 0
modified eslint.config.mjs 1 0
modified nuxt.config.ts 1 2
modified package-lock.json 59 48
modified package.json 5 1
modified playwright.config.ts 5 16
modified server/api/health.get.ts 14 6
added server/utils/baseServerUtils.test.ts 260 0
added server/utils/baseServerUtils.ts 212 0
deleted test-results/.last-run.json 0 6
added test-results/api-API-Routes-should-handle-API-requests/trace.zip 0 0
added test-results/api-API-Routes-should-handle-CORS-correctly/trace.zip 0 0
added test-results/api-API-Routes-should-return-proper-error-responses/trace.zip 0 0
deleted test-results/homepage-Homepage-has-no-accessibility-violations-chromium/error-context.md 0 7
modified tests/e2e/api.spec.ts 3 2
deleted tests/e2e/simple.spec.ts 0 35
added tests/playwright-global-setup.ts 39 0
added tests/playwright-global-teardown.ts 7 0",UnClear
E47_03,.cursorrules,added,TARGET macOS 15.6 as minimum deployment target,Enhance .cursorrules with comprehensive development standards - Add Swift 6 and SwiftUI latest syntax requirements - Include code quality and reusability standards - Add Apple guidelines compliance rules - Include comment standards and development process rules,modified .cursorrules 42 0,UnClear
E47_82,.cursorrules,added,Plan comprehensive testing approach,"Enhance .cursorrules with professional software development roles - Add software developer, verification engineer, validation engineer, and QA roles - Define responsibilities and mindsets for each professional role - Integrate quality gates and verification workflows - Ensure comprehensive testing and quality standards - Agent now acts as complete professional development team",modified .cursorrules 73 4,UnClear
E27_03,.kiro/steering/tech.md,modified,"- - Run npm run lint, npm run build and fix all issues before completing any task
+ - Run npm run lint, npm run build and fix all issues before completing any task. RULE: If there is any warning, fix it.",feat: improved tool system,"modified .kiro/specs/kirapilot-app/tasks.md 1 1
modified .kiro/steering/tech.md 1 1
modified src/services/ai/ReactAIService.ts 127 165
added src/services/ai/ToolExecutionEngine.ts 474 0
added src/services/ai/ToolResultFormatter.ts 466 0
added src/services/ai/__tests__/ToolExecutionEngine.test.ts 248 0
added src/services/ai/__tests__/ToolResultFormatter.test.ts 323 0
modified src/services/ai/index.ts 11 0",UnClear
E13_11,.cursor/rules/01-project-overview.mdc,modified,"-1. Develop new code.
-2. If appropriate, write tests.
-3. Run tests locally.
-4. Run linter, run in -fix mode if issues, manually resolve any remaining issues.
-5. Commit changes if tests and linters pass.
-6. CI/CD pipelines run tests and linters and manage deployments.
+1. Develop new slides in `slides/index.md`
+2. Use `yarn dev` for live preview while editing
+3. Run linters to ensure code quality
+4. Commit changes if linters pass
+5. CI/CD pipelines automatically build and deploy to GitHub Pages","feat: Update Node.js version management
- Add fnm for Node.js version management via .node-version
- Update GitHub Actions to use .node-version file
- Update project overview with Node.js management details
- Add build outputs section to documentation","modified .cursor/rules/01-project-overview.mdc 37 23
modified .github/workflows/deploy.yml 2 2
added .node-version 1 0",UnClear
E17_13,.cursorrules,added,- One assertion per test case,Improved rules,"modified .cursorrules 19 0
modified main.go 2 2
modified main_test.go 1 1",UnClear
